package_name,category
cartographer_rviz,This package
cartographer_ros_msgs,ROS messages
cartographer_ros_msgs,the cartographer_ros package.
cartographer_ros,Cartographer
cartographer_ros,mapping (SLAM)
cartographer_ros,multiple platforms
cartographer_ros,sensor configurations.
cartographer_ros,This package
cartographer,Cartographer
cartographer,mapping (SLAM)
cartographer,multiple platforms
cartographer,sensor configurations.
rodi_robot,RoDI ROS package. Allows
rodi_robot,the Robot Operating System
rodi_robot,the need
bin_pose_msgs,The bin_pose_msgs package
ps4eye,The ps4eye package
rcll_fawkes_sim,RCLL simulation access
rcll_fawkes_sim,Fawkes
ar_track_alvar_msgs,This package
ar_track_alvar_msgs,"Alvar,"
ar_track_alvar_msgs,an open source AR tag
ar_track_alvar_metapkg,Meta package
ar_track_alvar_metapkg,ROS
ar_track_alvar,This package
ar_track_alvar,"Alvar,"
ar_track_alvar,an open source AR tag
epos_library,A catkin package
epos_hardware,A wrapper
epos_hardware,the EPOS Command Library
epos_hardware,ROS control
rcll_refbox_peer,RCLL refbox communication adapter
speech_database,The speech_database package
speech_database,synthesised speech. Speech
speech_database,the /speech topic.
speech_database,no entry
speech_database,an mp3 file.
speech_database,an entry
speech_database,the text
speech_database,the /robotsound topic
speech_database,the soundplay_node.py
speech_database,the sound_play package.
gspeech,Package
gspeech,speech recognition
command_matcher,The command_matcher package
assistant_robin,ROS interface
assistant_robin,the Google Assistant
raspimouse_ros,The raspimouse package
ros_peerjs,ROS Peerjs package
oros_tools_examples,The oros_tools_examples package
pointcloud_to_laserscan,Converts
pointcloud_to_laserscan,a 3D Point Cloud
pointcloud_to_laserscan,a 2D laser scan.
pointcloud_to_laserscan,the Kinect
pointcloud_to_laserscan,a laser scanner
pointcloud_to_laserscan,2D-based algorithms (e.g. laser-based SLAM).
oros_tools,Oros Tools
oros_tools,the web plateform Oros.
log_server,The log_server package
rgbd_launch,Launch files
rgbd_launch,load
rgbd_launch,all nodelets
rgbd_launch,(registered) point clouds.
bcap,a ROS package
kurt_gazebo,Launch files
kurt_gazebo,Kurt
kurt_gazebo,the Gazebo simulator.
kurt_driver,"Descriptions, drivers"
kurt_driver,bringup facilities
kurt_driver,the KURT robots.
kurt_description,Descriptions
kurt_description,the various KURT robots.
kurt_bringup,Bringup launch files
kurt_bringup,the KURT robots.
kurt_base,Driver
kurt_base,KURT
kurt_base,mobile robot bases
kurt_base,laser rotation units.
imu_recalibration,Tools
imu_recalibration,the KURT robot.
ackermann_controller,The ackermann_controller package
romeo_sensors_py,Package
romeo_robot,The romeo_robot metapackage
romeo_description,The romeo_description package
romeo_bringup,The romeo_bringup package
romeo_bringup,configuration files
romeo_bringup,Romeo
romeo_bringup,a running state.
eigen_stl_containers,This package
eigen_stl_containers,typedef's
eigen_stl_containers,STL containers
xv_11_laser_driver,Neato XV-11 Laser Driver.
xv_11_laser_driver,This driver
xv_11_laser_driver,the laser
xv_11_laser_driver,the XV-11 Robot
xv_11_laser_driver,the Neato's USB port.
pyros_utils,Miscellaneous tools
pyros_utils,pyROS
pyros_config,Configuration package
pyros_config,Pyros
filters,a sequence
filters,filters.
filters,This package
filters,an interface
filters,runtime parameters.
sap_pkg,sap_pkg
saap_pkg,sap_pkg
k-sap_pkg,sap_pkg
k-saap_pkg,sap_pkg
auction_srvs,auction_srvs
auction_msgs,auciton_msgs
rqt_wrapper,A wrapper
ompl_visual_tools,Rviz
ompl_visual_tools,3-D visualizer
ompl_visual_tools,the Open Motion Planning Library (OMPL)
vigir_pluginlib_msgs,The vigir_pluginlib_msgs package
vigir_pluginlib_manager,The vigir_pluginlib_manager package
vigir_pluginlib,The vigir_pluginlib package
tuw_marker_pose_estimation,This node
tuw_marker_pose_estimation,detected fiducials
tuw_marker_detection,The tuw_marker_detection package
tuw_ellipses,The tuw_ellipses package
tuw_ellipses,the circle
tuw_ellipses,the ellipse
tuw_ellipses,the circle diameter
tuw_ellipses,the camera parameter
tuw_ellipses,dynamic reconfigure interface
tuw_ellipses,the system
tuw_ellipses,ones needs.
tuw_ellipses,the pose
tuw_ellipses,a projected circle
tuw_ellipses,a image (ellipse)
tuw_ellipses,TF.
tuw_checkerboard,The tuw_checkerboard package
tuw_checkerboard,the checkerboard relative
tuw_checkerboard,the camera.
tuw_checkerboard,The detection
tuw_checkerboard,the opencv functions
tuw_checkerboard,checkerboards.
tuw_aruco,the marker detection library ArUco.
task_compiler,task_compiler Compiler
task_compiler,translate task description
task_compiler,PDDL
task_compiler,coordination system) description.
pddl_planner_viewer,a viewer
pddl_planner_viewer,pddl_planner.
pddl_planner,pddl planner wrappers
pddl_msgs,message
pddl_msgs,pddl planner
base_controller,A base controller
py_trees_suite,"Behaviour trees,"
py_trees_suite,"python,"
py_trees_suite,robots.
py_trees,Behaviour trees
py_trees,python.
smartek_camera,Node
smartek_camera,a Smartek camera
robot_state_publisher,This package
robot_state_publisher,a robot
eus_assimp,eus_assimp
pal_hardware_interfaces,The pal_hardware_interfaces package
rcll_ros_msgs,Message definitions
rcll_ros_msgs,RCLL refbox communication
stdr_simulator,"A simple,"
stdr_simulator,2D multi-robot simulator.
stdr_server,Implements synchronization
stdr_server,coordination functionalities
stdr_server,STDR Simulator.
stdr_samples,Provides
stdr_samples,sample codes
stdr_robot,Provides
stdr_robot,stdr_server
stdr_resources,Provides robot
stdr_resources,sensor descripiton files
stdr_resources,STDR Simulator.
stdr_parser,Provides
stdr_parser,a library
stdr_parser,"STDR Simulator,"
stdr_parser,xml description files.
stdr_msgs,"Provides msgs, services"
stdr_msgs,actions
stdr_msgs,STDR Simulator.
stdr_launchers,"Launch files,"
stdr_gui,A gui
stdr_gui,Qt
stdr_gui,STDR Simulator.
ecl_tools,Tools
ecl_tools,utilities
ecl_tools,ecl development.
ecl_license,the ecl libraries.
ecl_build,Collection
ecl_build,cmake/make build tools
ecl_build,"ecl development itself,"
ecl_build,the ecl.
object_recognition_core,store models
rb_tracker,Tracker
rb_tracker,rigid bodies
rb_tracker,source
rb_tracker,information)
omip_launch,This package
omip_launch,the complete OMIP system.
omip_common,the common utilities
omip_common,the packages
omip_common,OMIP
omip,This metapackage groups
omip,the packages
omip,Online Multimodal Interactive Perception (OMIP).
lgsm,ROS package
lgsm,the Lie Group
lgsm,Solid Mechanics
lgsm,CEA LIST (DIASI/LSI) xde-support@saxifrage.cea.fr
joint_tracker,Tracker
joint_tracker,the kinematic model (structure
joint_tracker,state)
joint_tracker,the motion
joint_tracker,a set
joint_tracker,rigid bodies
feature_tracker,Tracker
feature_tracker,3-D features
feature_tracker,"LK point features,"
feature_tracker,other type
feature_tracker,basic features)
feature_tracker,an RGB-D stream
feed_the_troll,Mechanisms
feed_the_troll,runtime.
costmap_prohibition_layer,ROS-Package
costmap_prohibition_layer,the costmap-2D
costmap_prohibition_layer,a user configuration.
omip_msgs,Messages
omip_msgs,OMIP
omip_msgs,Online Multimodal Interactive Perception
zeroconf_avahi_suite,Suite
zeroconf_avahi_suite,packages
zeroconf_avahi_suite,zeroconf
zeroconf_avahi_suite,ros.
zeroconf_avahi_demos,Several demos
zeroconf_avahi_demos,launch-tests
zeroconf_avahi_demos,the avahi
zeroconf_avahi,Provides zeroconf services
zeroconf_avahi,avahi
zeroconf_avahi,ros systems.
nao_moveit_config,generated package
nao_moveit_config,the configuration
nao_moveit_config,launch files
nao_moveit_config,the MoveIt Motion Planning Framework
pepper_moveit_config,generated package
pepper_moveit_config,the configuration
pepper_moveit_config,launch files
pepper_moveit_config,the MoveIt Motion Planning Framework
youbot_description,Robot descriptions
youbot_description,form
youbot_description,URDF files
youbot_description,meshes
yujin_ocs,Yujin Robot's open-source control software
yocs_waypoints_navi,Simple tool
yocs_waypoints_navi,waypoints navigation
yocs_waypoints_navi,two functions:
yocs_waypoint_provider,yaml
yocs_waypoint_provider,topic
yocs_waypoint_provider,service.
yocs_waypoint_provider,This package
yocs_waypoint_provider,yocs_waypoints_navi
yocs_virtual_sensor,Virtual sensor
yocs_virtual_sensor,robot sensors. Current implementation cannot
yocs_virtual_sensor,YAML files.
yocs_virtual_sensor,this feature
yocs_velocity_smoother,acceleration limits.
yocs_safety_controller,A controller
yocs_safety_controller,robot.
yocs_safety_controller,The SafetyController
yocs_safety_controller,order
yocs_safety_controller,obstacles
yocs_rapps,Yujin
yocs_rapps,use
yocs_rapps,the app manager
yocs_rapps,rocon concert
yocs_navigator,Navigation module
yocs_navigator,robots
yocs_navi_toolkit,Ros navigation utilities.
yocs_math_toolkit,Math toolkit
yocs_math_toolkit,Yujin
yocs_math_toolkit,open control system.
yocs_math_toolkit,This package
yocs_math_toolkit,simple mathematics
yocs_math_toolkit,tf-related conversions.
yocs_math_toolkit,no means
yocs_math_toolkit,"robust,"
yocs_math_toolkit,a play ground
yocs_math_toolkit,many robot control programs.
yocs_localization_manager,Localization Manager
yocs_localization_manager,annotated information
yocs_keyop,Keyboard teleoperation
yocs_keyop,robot
yocs_joyop,Joystick teleoperation
yocs_joyop,robot robot core
yocs_diff_drive_pose_controller,A controller
yocs_diff_drive_pose_controller,a pose goal
yocs_diff_drive_pose_controller,a path
yocs_diff_drive_pose_controller,multiple poses. A pose
yocs_diff_drive_pose_controller,"a 2D position (x,y)"
yocs_diff_drive_pose_controller,a 1D orientation (theta).
yocs_controllers,Library
yocs_controllers,various controller types
yocs_controllers,algorithms
yocs_cmd_vel_mux,A multiplexer
yocs_cmd_vel_mux,command velocity inputs. Arbitrates
yocs_cmd_vel_mux,"several topics,"
yocs_cmd_vel_mux,a time
yocs_cmd_vel_mux,priorities.
yocs_cmd_vel_mux,no messages
yocs_cmd_vel_mux,a configured timeout. All
yocs_cmd_vel_mux,priority
yocs_cmd_vel_mux,timeout
yocs_cmd_vel_mux,"a YAML file,"
yocs_cmd_vel_mux,runtime.
yocs_ar_pair_tracking,The AR pair
yocs_ar_pair_approach,Search
yocs_ar_pair_approach,"approach behaviour,"
yocs_ar_pair_approach,a target
yocs_ar_pair_approach,front
yocs_ar_pair_approach,a pair
yocs_ar_pair_approach,ar markers.
yocs_ar_marker_tracking,"Collecting, tracking"
yocs_ar_marker_tracking,ar markers
yocs_ar_marker_tracking,ar_track_alvar.
py_trees_msgs,Messages
py_trees_msgs,py_trees
feed_the_troll_msgs,Messages
genrs,Rust ROS message
genrs,service generators
moveit_sim_controller,A simulation interface
moveit_sim_controller,a hardware interface
moveit_sim_controller,"ros_control,"
moveit_sim_controller,loads
moveit_sim_controller,SRDF
haf_grasping,The haf_grasping package:
ethercat_grant,Makes
rosjava,the official rosjava repositories.
rosjava_messages,Message generation
rosjava_messages,rosjava.
ros_wild,The ros_wild package
rosjava_test_msgs,Test messages
rosjava_test_msgs,rosjava.
voxel_grid,voxel_grid
voxel_grid,an efficient 3D voxel
voxel_grid,the state
voxel_grid,"a cell: marked, free,"
voxel_grid,unknown. Due
voxel_grid,the underlying implementation
voxel_grid,bitwise
voxel_grid,the voxel
voxel_grid,"voxel column. However,"
voxel_grid,this limitation
voxel_grid,cell
voxel_grid,the grid
voxel_grid,3D structures.
rotate_recovery,This package
rotate_recovery,the navigation stack
rotate_recovery,clear space
rotate_recovery,the robot.
robot_pose_ekf,The Robot Pose EKF package
robot_pose_ekf,"a robot,"
robot_pose_ekf,(partial)
robot_pose_ekf,pose measurements
robot_pose_ekf,different sources.
robot_pose_ekf,a 6D model
robot_pose_ekf,(3D position
robot_pose_ekf,3D orientation)
robot_pose_ekf,"wheel odometry, IMU sensor"
robot_pose_ekf,visual odometry.
robot_pose_ekf,The basic idea
robot_pose_ekf,coupled integration
robot_pose_ekf,"different sensors,"
robot_pose_ekf,sensor signals
robot_pose_ekf,ROS messages.
navigation,A 2D navigation stack
navigation,information
navigation,"odometry, sensor streams,"
navigation,a goal pose
navigation,outputs
navigation,safe velocity commands
navigation,a mobile base.
navfn,interpolated navigation function
navfn,a mobile base.
navfn,The planner
navfn,a costmap
navfn,a start point
navfn,an end point
navfn,a grid.
navfn,The navigation function
navfn,"Dijkstra's algorithm,"
navfn,support
navfn,an A* heuristic
navfn,the near future. navfn
navfn,the navfn planner
navfn,the nav_core::BaseGlobalPlanner interface
nav_core,This package
nav_core,navigation
nav_core,"specific robot actions. Currently,"
nav_core,this package
nav_core,"RecoveryBehavior interfaces,"
nav_core,"planner, local controller,"
nav_core,recovery behavior
nav_core,new versions
nav_core,the same interface.
move_slow_and_clear,move_slow_and_clear
move_base,The move_base package
move_base,an action
global_planner,A path planner
fake_localization,A ROS node
dwa_local_planner,This package
dwa_local_planner,the Dynamic Window Approach
dwa_local_planner,local robot navigation
dwa_local_planner,a plane.
dwa_local_planner,"a costmap,"
dwa_local_planner,the local planner
dwa_local_planner,a mobile base.
dwa_local_planner,This package
dwa_local_planner,a convex polygon
dwa_local_planner,"cicrle,"
dwa_local_planner,configuration
dwa_local_planner,ROS parameters
dwa_local_planner,a launch
dwa_local_planner,this planner
dwa_local_planner,the BaseLocalPlanner interface
costmap_2d,This package
costmap_2d,a 2D costmap
costmap_2d,sensor data
costmap_2d,"the world,"
costmap_2d,3D occupancy grid
costmap_2d,the data
costmap_2d,a voxel
costmap_2d,a 2D costmap
costmap_2d,the occupancy grid
costmap_2d,a user
costmap_2d,This package
costmap_2d,map_server
costmap_2d,"a costmap,"
costmap_2d,parameter
costmap_2d,configuration
costmap_2d,sensor topics.
clear_costmap_recovery,This package
clear_costmap_recovery,the navigation stack
clear_costmap_recovery,clear space
clear_costmap_recovery,the navigation stack
clear_costmap_recovery,the static map
carrot_planner,This planner
carrot_planner,the robot
carrot_planner,the vector
carrot_planner,the robot
carrot_planner,the goal point.
base_local_planner,This package
base_local_planner,the Trajectory Rollout
base_local_planner,Dynamic Window approaches
base_local_planner,local robot navigation
base_local_planner,a plane.
base_local_planner,"a costmap,"
base_local_planner,the controller
base_local_planner,a mobile base.
base_local_planner,This package
base_local_planner,"non-holonomic robots,"
base_local_planner,any robot footprint
base_local_planner,a convex polygon
base_local_planner,"circle,"
base_local_planner,configuration
