Last_commit_date,package_description,package_name,
3/31/2021,Provides an Interface to read the sensor output of a SICK  Safety Scanner,sick_safetyscanners,
3/30/2021,The VisualStates is reactive hierarchical visual robot planning tool.,visualstates,
3/30/2021,Defines helper functions and routines that greatly help when trying to create a settler    for a specific sensor channel. This package is experimental and unstable.    Expect its APIs to change.,settlerlib,
3/30/2021,"Listens on a ImageFeatures topic, and waits for the data to settle.     This package is experimental and unstable.     Expect its APIs to change.",monocam_settler,
3/30/2021,Extracts checkerboard corners from a dense laser snapshot.     This package is experimental and unstable. Expect its APIs to change.,laser_cb_detector,
3/30/2021,"Provides a node that reports how long a subset of joints has been     settled. That is, it calculates how long a set of joints has remained     within a specified threshold. This package is experimental and unstable.     Expect its APIs to change.",joint_states_settler,
3/30/2021,Tools for calculating the intersection of interval messages coming    in on several topics. This package is experimental and unstable.    Expect its APIs to change.,interval_intersection,
3/30/2021,Provide a node that extracts checkerboard corners from ROS images.    This package is still experimental and unstable.    Expect its APIs to change.,image_cb_detector,
3/30/2021,This package contains a script to generate calibration launch and configurationfiles for your robot.    which is based on Michael Ferguson's calibration code,calibration_setup_helper,
3/30/2021,This package defines messages for storing calibration samples     to be used in full robot calibration procedures. This package     is still unstable. Expect the messages to change.,calibration_msgs,
3/30/2021,This package contains a collection of launch files that can be helpful in configuring    the calibration stack to run on your robot.,calibration_launch,
3/30/2021,Runs an optimization to estimate the a robot's kinematic parameters. This package is a    generic rewrite of pr2_calibration_estimation.,calibration_estimation,
3/30/2021,"Provides a toolchain running through the robot calibration process. This     involves capturing calibration data, estimating parameters, and     then updating the URDF.",calibration,
3/29/2021,A ROS dependent wrapper for,towr_ros,
3/29/2021,"A light-weight, Eigen-based    C++ library for trajectory optimization for legged robots.     This library provides implementations for variables, costs and constraints    that can be used to represent a legged locomotion problem.     The resulting Nonlinear Programming Problem (NLP) can then be solved with    off-the-shelf solvers, e.g. Ipopt using the generic optimizer interface",towr,
3/26/2021,Launchfiles and rviz configs to assist with visualizing the FLIR PTUs.,flir_ptu_viz,
3/26/2021,Driver for the FLIR pan/tilt units.,flir_ptu_driver,
3/26/2021,"URDF description the FLIR PTUs, currently the D46.",flir_ptu_description,
3/23/2021,This package is currently for internal use only. Its API may change    without warning in the future.  This package is deprecated.,timestamp_tools,
3/23/2021,"The driver_common stack contains classes and tools that are useful    throughout the driver stacks. It currently contains:    driver_base: A base class for sensors to provide a consistent state machine    (retries, error handling, etc.) and interface    timestamp_tools: Classes to help timestamp hardware events",driver_common,
3/23/2021,"A framework for writing drivers that helps with runtime reconfiguration, diagnostics and self-test.    This package is deprecated.",driver_base,
3/22/2021,The volta_teleoperator package,volta_teleoperator,
3/22/2021,The volta_simulation package,volta_simulation,
3/22/2021,The volta_rules package,volta_rules,
3/22/2021,The volta_navigation package,volta_navigation,
3/22/2021,The volta_msgs package,volta_msgs,
3/22/2021,The volta_localization package,volta_localization,
3/22/2021,The volta_description package,volta_description,
3/22/2021,The volta_control package,volta_control,
3/22/2021,The volta_base package,volta_base,
3/22/2021,AutonomouStuff PACMod v3 Driver Package,pacmod3,
3/21/2021,"Contains a set of tools that can be used from a hard    realtime thread, without breaking the realtime behavior.  The    tools currently only provides the realtime publisher, which makes    it possible to publish messages to a ROS topic from a realtime    thread. We plan to add a basic implementation of a realtime    buffer, to make it possible to get data from a (non-realtime)    topic callback into the realtime loop. Once the lockfree buffer is    created, the realtime publisher will start using it, which will    result in major API changes for the realtime publisher (removal of    all lock methods).",realtime_tools,
3/18/2021,The hfl package,hfl_driver,
3/17/2021,Robotnik standard sensors description. URDF and meshses.,robotnik_sensors,
3/17/2021,A simple USB camera driver for the FLIR BOSON using OpenCV,flir_boson_usb,
3/16/2021,CMake scripts for building Arduino Leonardo (atmega32u4) Firmwares,rosserial_leonardo_cmake,
3/15/2021,"The rsm_rviz_plugins package includes the Robot		Statemachine GUI plugin for RViz and the waypoint visualization",rsm_rviz_plugins,
3/15/2021,"The rsm_rqt_plugins package includes the Robot		Statemachine GUI plugin for rqt",rsm_rqt_plugins,
3/15/2021,The rsm_msgs package features messages and services for the Robot Statemachine,rsm_msgs,
3/15/2021,"The statemachine package includes the Robot Statemachine's		main functionality",rsm_core,
3/15/2021,"The rsm_additions package includes plugins for the Robot		Statemachine and exemplary launch files",rsm_additions,
3/15/2021,The robot_statemachine package bundles all functionalities and the GUI,robot_statemachine,
3/12/2021,Innok Heros launch files for Gazebo6,innok_heros_gazebo,
3/12/2021,The heron_controller package,heron_controller,
3/11/2021,This package provides ros nodes for multi-sensor arrays from Terabee,teraranger_array,
3/11/2021,This package provides ros nodes for single sensors from Terabee,teraranger,
3/10/2021,The moveit_tutorials package,moveit_tutorials,
3/9/2021,Oculus Prime ROS Interface,oculusprime,
3/8/2021,The mitre_fast_layered_map package,mitre_fast_layered_map,
3/4/2021,"The rc_dynamics_api provides an API for easy handling of the dynamic-state data      streams provided by Roboception's stereo camera with self-localization.      See http://rc-visard.com      Dynamic-state estimates of the rc_visard relate to its self-localization and      ego-motion estimation. These states refer to rc_visard's current pose,      velocity, or acceleration and are published on demand via several data streams.      For a complete list and descriptions of these dynamics states and the      respective data streams please refer to rc_visard's user manual.",rc_dynamics_api,
3/2/2021,"Plugin-based layers for the navigation stack that  implement various social navigation contraints, like proxemic distance.",social_navigation_layers,
3/2/2021,Navigation Layer for Range sensors like sonar and IR,range_sensor_layer,
3/2/2021,Extra navigation layers.,navigation_layers,
3/1/2021,The robot_upstart package provides scripts which may be used to install    and uninstall Ubuntu Linux upstart jobs which launch groups of roslaunch files.,robot_upstart,
2/26/2021,"Tucks the arms of the PR2 robot into a safe position for moving the base of the robot.     This also moves the arms out of the view of the tilting laser scanner, as much as possible.",pr2_tuckarm,
2/26/2021,pr2_teleop_general,pr2_teleop_general,
2/26/2021,The pr2_teleop package,pr2_teleop,
2/26/2021,This package contains a number of scripts to set various components of the PR2. They are used in the apps to improve usablity.,pr2_position_scripts,
2/26/2021,The pr2_mannequin_mode package,pr2_mannequin_mode,
2/26/2021,Basic applications for the PR2 robot,pr2_apps,
2/26/2021,Scripts and tools for running the application manager on the PR2.,pr2_app_manager,
2/26/2021,C++ class and ROS node for ATI force/torque sensors connected to a Netbox. Includes gravity compensation and transformations.,netft_utils,
2/23/2021,rqt_plot provides a GUI plugin visualizing numeric values in a 2D plot using different plotting backends.,rqt_plot,
2/23/2021,Simple simulation interface and template for setting up a hardware interface for ros_control,ros_control_boilerplate,
2/22/2021,The leica_gazebo_simulation package,leica_gazebo_simulation,
2/21/2021,The jderobot_assets package,jderobot_assets,
2/20/2021,Track the output of the leg_detector to indicate the velocity of person.,people_velocity_tracker,
2/20/2021,A collection of filtering tools for tracking people's locations,people_tracking_filter,
2/20/2021,Messages used by nodes in the people stack.,people_msgs,
2/20/2021,The people stack holds algorithms for perceiving people from a number of sensors.,people,
2/20/2021,libuvc_ros metapackage,libuvc_ros,
2/20/2021,USB Video Class camera driver,libuvc_camera,
2/20/2021,Leg Detector using a machine learning approach to find leg-like patterns of laser scanner readings.,leg_detector,
2/20/2021,Face detection in images.,face_detector,
2/19/2021,rqt_bag provides a GUI plugin for displaying and replaying ROS bag files.,rqt_bag_plugins,
2/19/2021,rqt_bag provides a GUI plugin for displaying and replaying ROS bag files.,rqt_bag,
2/15/2021,"message_to_tf translates pose information from different kind of common_msgs message types to tf. Currently the node supports nav_msgs/Odometry, geometry_msgs/PoseStamped and sensor_msgs/Imu messages as input.    The resulting transform is divided into three subtransforms with intermediate frames for the footprint and the stabilized base frame (without roll and pitch).",message_to_tf,
2/15/2021,"hector_pose_estimation_core is the core package of the hector_localization stack. It contains the Extended Kalman Filter (EKF)    that estimates the 6DOF pose of the robot. hector_pose_estimation can be used either as a library, as a nodelet or as a standalone node.",hector_pose_estimation_core,
2/15/2021,hector_pose_estimation provides the hector_pose_estimation node and the hector_pose_estimation nodelet.,hector_pose_estimation,
2/15/2021,"The hector_localization stack is a collection of packages, that provide the full 6DOF pose of a robot or platform.    It uses various sensor sources, which are fused using an Extended Kalman filter.    Acceleration and angular rates from an inertial measurement unit (IMU) serve as primary measurements.    The usage of other sensors is application-dependent. The hector_localization stack currently supports    GPS, magnetometer, barometric pressure sensors and other external sources that provide a geometry_msgs/PoseWithCovariance    message via the poseupdate topic.",hector_localization,
2/12/2021,Rover Robotics: ROS package for connecting to SwiftNav Piksi,rr_swiftnav_piksi,
2/11/2021,Message definitions for the sdc21x0 motor controller,sdc21x0,
2/11/2021,The roboteq_diff_msgs package,roboteq_diff_msgs,
2/11/2021,The roboteq_diff_driver package,roboteq_diff_driver,
2/11/2021,"URDF description, Gazebo simulation, navigation, bringup launch files, message and action descriptions for the MiR100 robot.",mir_robot,
